Number,FileName,Segment,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,zcr,rms,spectral_centroid
31,Noise4,2,-395.8441467285156,101.84867858886719,-12.092106819152832,9.953856468200684,3.091994285583496,4.958012580871582,-6.307094097137451,-9.321353912353516,-12.23348331451416,-7.00381326675415,-2.269040822982788,-0.9586309790611267,-4.6061015129089355,105.04920196533203,33.69614028930664,22.5659236907959,15.696653366088867,14.552279472351074,15.254281997680664,20.410911560058594,10.846822738647461,7.827114582061768,6.090482234954834,9.940738677978516,9.866565704345703,5.34971809387207,0.36336612701416016,0.3504362106323242,0.38250237703323364,0.5005723237991333,0.5930957794189453,0.384083092212677,0.35873451828956604,0.3216712474822998,0.3793564736843109,0.4344324469566345,0.4401167929172516,0.38715261220932007,0.10443209134615385,0.0246552973985672,2024.6444774638508
32,Noise4,3,-296.78155517578125,96.03948211669922,13.701615333557129,39.04995346069336,-14.161957740783691,-21.126415252685547,-12.51472282409668,-16.007511138916016,-21.159597396850586,-8.514693260192871,-6.667910099029541,1.6062164306640625,-7.0550994873046875,53.041316986083984,51.81489181518555,22.5461368560791,31.816091537475586,31.61827850341797,13.311116218566895,23.074085235595703,14.445817947387695,10.15878677368164,10.437593460083008,6.90722131729126,9.245086669921875,12.040687561035156,0.4132620692253113,0.46158039569854736,0.36637941002845764,0.18558822572231293,0.1677999347448349,0.16492094099521637,0.1744423806667328,0.1657734513282776,0.19321554899215698,0.182053804397583,0.25677990913391113,0.3212577998638153,0.09021183894230769,0.05955609306693077,1861.9922862749445
33,Noise4,4,-424.53509521484375,104.25186157226562,16.956876754760742,58.647239685058594,34.36690902709961,-0.637554943561554,-22.75387954711914,-11.026508331298828,-10.271479606628418,-8.33455753326416,-10.569321632385254,-5.266029357910156,-4.631071090698242,77.39482116699219,48.57228469848633,33.52739715576172,19.44560432434082,22.54701042175293,17.65066146850586,17.307796478271484,14.96696949005127,11.645660400390625,7.6047844886779785,7.869931697845459,6.778955459594727,9.810912132263184,0.43199577927589417,0.33828020095825195,0.2976161241531372,0.1914917677640915,0.13655655086040497,0.20480073988437653,0.2884734869003296,0.33491721749305725,0.39417433738708496,0.3650672137737274,0.43139180541038513,0.42899444699287415,0.06239483173076923,0.02140442095696926,1552.6411483440845
34,Noise4,5,-443.8082580566406,87.267333984375,-4.05458402633667,15.30950927734375,-7.36710786819458,5.050938129425049,-6.089849948883057,-1.7787693738937378,-4.661207675933838,-0.22179371118545532,1.9938279390335083,7.669351577758789,1.675936222076416,50.83959197998047,27.19969367980957,24.991500854492188,22.387632369995117,20.761438369750977,11.681950569152832,15.124205589294434,7.357327938079834,8.851061820983887,6.629875659942627,7.572675704956055,8.308674812316895,6.85848331451416,0.35676223039627075,0.4188953638076782,0.4096171259880066,0.4328867495059967,0.6385902762413025,0.4789249002933502,0.40317273139953613,0.2988857924938202,0.41248819231987,0.5290536284446716,0.3760530650615692,0.36350303888320923,0.14018179086538463,0.002925384556874633,2581.0117044124313
35,Noise4,6,-390.6300964355469,108.62574768066406,12.350106239318848,32.966270446777344,3.1621053218841553,-10.40853500366211,-14.183534622192383,-14.237170219421387,-4.214996814727783,-7.679656505584717,-1.075562596321106,-0.4267377257347107,-7.066901206970215,86.81900787353516,37.13368225097656,19.413177490234375,22.363323211669922,20.105735778808594,24.408079147338867,10.19786548614502,12.793167114257812,7.395702838897705,13.23861026763916,10.952081680297852,6.484421253204346,6.383542060852051,0.2390146404504776,0.1990739405155182,0.219363734126091,0.5256871581077576,0.5728147625923157,0.3966274857521057,0.42174625396728516,0.37450265884399414,0.2242850959300995,0.22436405718326569,0.19236254692077637,0.18842749297618866,0.07100360576923077,0.027191640809178352,1674.343687489646
36,Noise4,7,-291.5858459472656,128.75912475585938,-6.9728851318359375,29.6342716217041,-11.94888687133789,-15.849996566772461,-10.194758415222168,-21.309539794921875,-6.393192768096924,-4.943279266357422,-8.967907905578613,-0.5094043016433716,-10.162369728088379,68.1807861328125,36.488311767578125,20.145700454711914,23.22336196899414,15.799695014953613,21.107398986816406,14.223812103271484,14.858930587768555,9.784616470336914,9.774322509765625,7.173191547393799,9.7855224609375,6.535253524780273,0.4829197824001312,0.4539058208465576,0.3123050630092621,0.347625732421875,0.3496915400028229,0.27579256892204285,0.21321232616901398,0.19601696729660034,0.18331670761108398,0.2559850215911865,0.37182411551475525,0.3636515438556671,0.06028395432692308,0.04355341196060181,1511.6696760018626
37,Noise4,8,-349.94256591796875,121.08555603027344,-0.10238264501094818,22.358760833740234,-11.977768898010254,-4.082417011260986,-8.089242935180664,-12.368035316467285,-8.050872802734375,-4.890235900878906,-5.08765983581543,-0.08010941743850708,-6.138705730438232,35.43154525756836,44.57793426513672,20.897907257080078,14.020593643188477,15.311871528625488,11.178327560424805,12.28628921508789,12.714800834655762,9.914647102355957,9.890137672424316,7.892868995666504,7.636168479919434,5.946887016296387,0.38542285561561584,0.41487598419189453,0.4937689006328583,0.36161279678344727,0.27055615186691284,0.2781294286251068,0.3790968060493469,0.4315248727798462,0.4580184817314148,0.42888256907463074,0.35246169567108154,0.350103497505188,0.08004807692307692,0.017197728157043457,1799.346131597391
38,Noise4,9,-481.2391662597656,118.93423461914062,-21.149045944213867,22.891462326049805,-5.799287796020508,13.440847396850586,-11.61486530303955,-6.980379581451416,0.49227964878082275,-5.448703765869141,5.709526062011719,12.283857345581055,3.3526880741119385,55.7927360534668,37.454437255859375,22.34364128112793,19.77136993408203,14.682099342346191,19.479204177856445,14.619065284729004,14.523221015930176,10.169754981994629,13.317355155944824,13.030986785888672,11.413223266601562,7.451066970825195,0.2852071523666382,0.29716241359710693,0.2521740794181824,0.32405728101730347,0.4822726249694824,0.49426892399787903,0.33479294180870056,0.3369407057762146,0.38322675228118896,0.3391674757003784,0.34499216079711914,0.26938140392303467,0.08053635817307692,0.0038929160218685865,1795.2766534795614
39,Noise4,10,-516.5304565429688,173.53268432617188,-30.455110549926758,28.8100528717041,-12.091522216796875,-6.04788875579834,13.015170097351074,-13.823829650878906,1.9724128246307373,-4.401950359344482,0.14170783758163452,15.599540710449219,-4.7832841873168945,19.854711532592773,20.730947494506836,13.034066200256348,22.97262954711914,15.66556453704834,12.078543663024902,10.1607084274292,10.417180061340332,8.777243614196777,9.018795013427734,8.729436874389648,5.7105631828308105,7.766067028045654,0.37800323963165283,0.5646287202835083,0.5373849868774414,0.29639559984207153,0.286538302898407,0.34066423773765564,0.3795906901359558,0.2946777939796448,0.37298181653022766,0.5203662514686584,0.3532818853855133,0.24511811137199402,0.05456730769230769,0.003246430540457368,1218.009593003764
40,Noise4,11,-415.189208984375,132.73583984375,-10.45261287689209,42.84475326538086,-10.125866889953613,7.2923736572265625,-2.2037174701690674,-13.324549674987793,9.754252433776855,-6.116715431213379,-10.051383018493652,6.133134365081787,-1.7817749977111816,66.77787780761719,22.78607749938965,19.29290199279785,15.632560729980469,7.392627716064453,10.262526512145996,10.236566543579102,8.800581932067871,10.322901725769043,6.057283878326416,6.84417200088501,5.0580902099609375,5.613393783569336,0.2765377163887024,0.5907767415046692,0.8782441020011902,0.4421590268611908,0.13467462360858917,0.11035864800214767,0.14647607505321503,0.15402792394161224,0.15766650438308716,0.22063495218753815,0.12376882135868073,0.12245239317417145,0.05433443509615385,0.010301405563950539,1480.7112008852573
41,Noise4,12,-346.60333251953125,176.37718200683594,-17.02967071533203,47.76925277709961,-7.903846263885498,4.105006217956543,3.2208499908447266,-10.349310874938965,5.3314385414123535,-3.1964690685272217,-2.948727607727051,9.880309104919434,2.2675840854644775,20.8178653717041,32.603267669677734,14.361940383911133,13.90861988067627,9.329689979553223,9.905028343200684,8.183343887329102,6.4643425941467285,6.760261058807373,8.60145378112793,8.832880020141602,5.802034378051758,9.25151252746582,0.4377647936344147,0.2899942696094513,0.27213430404663086,0.2878093719482422,0.22676464915275574,0.12036874890327454,0.1440916359424591,0.33497586846351624,0.5535263419151306,0.5243350863456726,0.35746821761131287,0.34803763031959534,0.03905498798076923,0.026387158781290054,1016.2093764304147
42,Noise4,13,-356.1653137207031,171.44546508789062,-29.05211639404297,46.145145416259766,-15.615169525146484,6.464197158813477,4.634539604187012,-12.490459442138672,7.161798000335693,-6.756354331970215,-4.843143939971924,5.819699764251709,4.015547275543213,28.00802993774414,21.10784339904785,9.875986099243164,14.360424041748047,13.65266227722168,7.327232360839844,7.513251781463623,6.571888446807861,7.041611194610596,5.3605170249938965,4.94110107421875,5.3713884353637695,4.945974349975586,0.47351834177970886,0.48203423619270325,0.599900484085083,0.320453017950058,0.22469574213027954,0.17969907820224762,0.19245849549770355,0.2227369248867035,0.355133980512619,0.6237999796867371,0.37676194310188293,0.3267672657966614,0.05440955528846154,0.015669146552681923,1194.058917542114
43,Noise4,14,-417.9011535644531,161.09979248046875,-18.814945220947266,48.57344055175781,-9.7547025680542,13.044302940368652,8.10824966430664,-10.912631034851074,8.97751235961914,4.6241607666015625,-12.734030723571777,10.13976764678955,-8.814857482910156,16.399274826049805,10.565749168395996,6.144348621368408,8.624398231506348,4.079782962799072,5.684231758117676,4.775218486785889,4.058078289031982,4.541489601135254,4.41351842880249,5.443023204803467,3.9453530311584473,5.397204875946045,0.18336525559425354,0.6722011566162109,0.9817696809768677,0.6913883686065674,0.1702374815940857,0.08943866938352585,0.09160186350345612,0.08034612983465195,0.13501957058906555,0.24099425971508026,0.1295049637556076,0.1072787493467331,0.028493088942307693,0.009578868746757507,1162.4095072005712
44,Noise4,15,-441.3713073730469,135.94639587402344,-8.484474182128906,29.77517318725586,-6.574465751647949,11.168831825256348,5.949239730834961,-13.081149101257324,9.038267135620117,-2.2510101795196533,-9.478920936584473,8.622282981872559,-2.614673137664795,40.59041213989258,20.94378089904785,8.668060302734375,22.55666160583496,12.527130126953125,10.40847396850586,10.234408378601074,7.8177714347839355,7.394929885864258,11.305159568786621,9.373501777648926,8.432792663574219,6.678617000579834,0.3803054094314575,0.5854305028915405,0.6981748342514038,0.5261555314064026,0.2064182609319687,0.18112444877624512,0.17660334706306458,0.18437603116035461,0.22842523455619812,0.34748196601867676,0.22100375592708588,0.27220815420150757,0.04894831730769231,0.008892067708075047,1466.2491618496185
45,Noise5,0,-540.7347412109375,123.51612091064453,-7.3196563720703125,14.350798606872559,-2.8372819423675537,9.891359329223633,-14.082813262939453,-12.711287498474121,-10.313029289245605,-4.30556583404541,-0.4155319929122925,-3.0900659561157227,0.6603805422782898,122.00475311279297,56.251251220703125,12.136872291564941,19.28840446472168,17.920345306396484,14.771363258361816,12.472847938537598,10.869388580322266,14.505868911743164,8.065901756286621,6.469925403594971,8.986526489257812,6.695008277893066,0.38177040219306946,0.26453107595443726,0.19174905121326447,0.1853935420513153,0.2990241050720215,0.4035815894603729,0.4444900453090668,0.5752626061439514,0.4529132843017578,0.3276015520095825,0.24039793014526367,0.3707747459411621,0.0751953125,0.0035661649890244007,1507.0832533232954
46,Noise5,1,-483.6989440917969,141.27232360839844,-26.29267120361328,9.95903205871582,-4.866287708282471,9.708172798156738,-13.065135955810547,-9.040144920349121,-7.7267045974731445,2.46864914894104,-1.0964759588241577,0.13845130801200867,-0.2158338576555252,90.43624877929688,40.97297668457031,23.093374252319336,14.67507553100586,16.08531951904297,10.736319541931152,10.357254981994629,13.88773250579834,8.695904731750488,10.298410415649414,9.245348930358887,10.775553703308105,6.521029949188232,0.29857391119003296,0.32656076550483704,0.22094754874706268,0.18407726287841797,0.2973279356956482,0.4022931754589081,0.451788067817688,0.4796856939792633,0.41495901346206665,0.28884178400039673,0.41883909702301025,0.3241244852542877,0.07449669471153846,0.004123083781450987,1527.9481110326801
47,Noise5,2,-491.2603759765625,134.967529296875,-15.118698120117188,8.810532569885254,-10.058460235595703,9.037303924560547,-13.464498519897461,-5.337002277374268,-2.580177068710327,-2.8350040912628174,7.124227523803711,2.8078222274780273,5.1555047035217285,59.90105438232422,37.656532287597656,18.40129852294922,28.240455627441406,18.3952693939209,12.749333381652832,10.304816246032715,10.59017276763916,7.127623081207275,9.852770805358887,9.934120178222656,7.716175079345703,7.900669097900391,0.21131834387779236,0.2809074819087982,0.3077831268310547,0.3752591013908386,0.47048741579055786,0.35597342252731323,0.37894824147224426,0.3614121079444885,0.4442237913608551,0.37608540058135986,0.30087751150131226,0.24454545974731445,0.07842548076923077,0.0034805466420948505,1670.262402806388
48,Noise5,3,-495.1063537597656,137.54150390625,-10.492094993591309,3.42208194732666,5.723717212677002,5.621728897094727,-6.184590816497803,-10.744731903076172,-6.67020845413208,-4.961517810821533,0.5821428894996643,0.09596516191959381,5.629444599151611,126.28987884521484,42.25784683227539,16.810972213745117,24.149398803710938,22.344697952270508,10.535553932189941,10.491791725158691,8.707517623901367,8.1111478805542,8.111151695251465,10.1170654296875,7.9114089012146,6.669863224029541,0.3616674244403839,0.30986905097961426,0.26609811186790466,0.32452479004859924,0.4178001880645752,0.43666940927505493,0.4026380479335785,0.44183778762817383,0.3657773435115814,0.3636283874511719,0.4250957667827606,0.4366166889667511,0.07983774038461539,0.005971869919449091,1610.6281430452475
49,Noise5,4,-549.4991455078125,127.65876007080078,-2.1493349075317383,13.667487144470215,12.61274242401123,20.531591415405273,-12.132124900817871,-15.425114631652832,-12.10175609588623,-7.50970458984375,9.126208305358887,-7.028879165649414,2.4418110847473145,53.4968376159668,51.64467239379883,27.394357681274414,27.423688888549805,12.15949535369873,10.807421684265137,14.005754470825195,15.122990608215332,15.400460243225098,11.061662673950195,9.435941696166992,6.295003890991211,9.31249713897705,0.4175989329814911,0.3344576358795166,0.17882221937179565,0.20054982602596283,0.20678384602069855,0.2793036103248596,0.4261915385723114,0.5682722330093384,0.47180259227752686,0.36951273679733276,0.39198413491249084,0.4382314383983612,0.08207632211538461,0.002977922558784485,1832.2444986208695
50,Noise5,5,-524.5025024414062,131.11244201660156,13.907683372497559,19.068592071533203,28.858837127685547,15.62452507019043,-7.878971099853516,-1.1650722026824951,-1.265271544456482,-2.8915579319000244,8.400006294250488,-0.8783596158027649,2.8171799182891846,37.81260299682617,46.17058563232422,30.29323387145996,19.06108283996582,11.066030502319336,13.689567565917969,24.925310134887695,15.896217346191406,12.521162033081055,12.215362548828125,9.379865646362305,9.031927108764648,7.206844806671143,0.5457416772842407,0.4591773450374603,0.39521321654319763,0.44864049553871155,0.38728123903274536,0.4456374943256378,0.5266746282577515,0.5076149702072144,0.43097177147865295,0.3556470274925232,0.3580804765224457,0.4970332086086273,0.05531850961538461,0.005010100081562996,1548.8679040115442
51,Noise5,6,-541.615478515625,132.76434326171875,22.72075843811035,13.488033294677734,14.972562789916992,8.543729782104492,2.1409072875976562,-5.440927982330322,-9.749863624572754,-0.9858696460723877,5.650982856750488,-2.3936233520507812,0.511559247970581,42.00675582885742,40.93342590332031,23.848669052124023,19.811960220336914,17.616701126098633,14.38099479675293,7.346538066864014,9.35436725616455,8.596835136413574,11.729768753051758,9.147870063781738,8.080190658569336,7.695880889892578,0.38003769516944885,0.3918302357196808,0.3116694688796997,0.27071961760520935,0.3355008065700531,0.44930723309516907,0.49570193886756897,0.3835594654083252,0.3854714632034302,0.3899921178817749,0.46675461530685425,0.41403236985206604,0.05819561298076923,0.002448571613058448,1642.9254600624943
52,Noise5,7,-539.6093139648438,138.36366271972656,5.96382999420166,15.916725158691406,13.468323707580566,17.815061569213867,-6.3283467292785645,-2.225623846054077,-9.904335975646973,-4.039280891418457,6.110274314880371,-0.2466191202402115,3.3743388652801514,46.375999450683594,34.34881591796875,20.919864654541016,26.51430320739746,18.11722183227539,13.56789779663086,14.521796226501465,12.78443431854248,9.96718978881836,8.1058988571167,10.692317008972168,8.000686645507812,8.084554672241211,0.3817518651485443,0.32962653040885925,0.32430216670036316,0.3784366548061371,0.45158201456069946,0.556723952293396,0.43579569458961487,0.43092161417007446,0.48412731289863586,0.43412697315216064,0.43777573108673096,0.45102354884147644,0.0625751201923077,0.0023323344066739082,1492.0582985573071
53,Plastic,0,-389.0718688964844,39.91160202026367,-36.55580139160156,12.301793098449707,1.944608449935913,13.09985637664795,-6.013833522796631,-5.365525722503662,5.992464542388916,-4.504583358764648,1.7262370586395264,3.8631653785705566,-2.676190137863159,202.911865234375,38.17531204223633,16.76919937133789,13.846715927124023,9.79349422454834,10.221643447875977,11.441564559936523,7.672734260559082,6.711780071258545,5.332754135131836,10.13193130493164,7.146028995513916,7.206446170806885,0.5919001698493958,0.4882092773914337,0.5008980631828308,0.5519697070121765,0.6180688142776489,0.4580532908439636,0.4003016948699951,0.3917268216609955,0.38356733322143555,0.4259350299835205,0.5217230916023254,0.618475615978241,0.18961087740384616,0.011077295988798141,3076.092674603637
54,Plastic,1,-365.17822265625,57.87163162231445,-41.47501754760742,17.45289421081543,4.006624221801758,17.522968292236328,0.1986812949180603,0.06341908127069473,6.830684185028076,-7.642237186431885,3.2474310398101807,4.1315202713012695,-0.837175190448761,128.80029296875,46.131412506103516,12.659082412719727,16.848857879638672,8.691869735717773,7.94406270980835,15.083205223083496,7.7245001792907715,8.185103416442871,5.114663124084473,9.072989463806152,6.627302169799805,8.266449928283691,0.6032146215438843,0.522985577583313,0.6119509339332581,0.6805636882781982,0.6187718510627747,0.41858190298080444,0.42655062675476074,0.33395665884017944,0.3204462230205536,0.3729932904243469,0.5382518768310547,0.6853827238082886,0.18447265625,0.009710850194096565,3059.3431871612647
55,Talk,0,-497.8021240234375,97.31376647949219,-2.5938706398010254,25.557302474975586,0.5575149655342102,-5.420324325561523,-2.332087278366089,-5.804548263549805,0.2405785471200943,-1.4534592628479004,0.04140732064843178,-6.521102428436279,-5.4862260818481445,118.2880859375,69.07159423828125,36.23821258544922,33.37656784057617,20.30730628967285,18.1328182220459,15.80104923248291,13.978621482849121,15.116949081420898,10.98819351196289,7.146517276763916,9.421550750732422,8.821455001831055,0.38868439197540283,0.39585861563682556,0.3623536229133606,0.27349212765693665,0.2616693675518036,0.18778792023658752,0.1716892421245575,0.20010906457901,0.3421722650527954,0.3365444540977478,0.42709654569625854,0.5150456428527832,0.08837139423076923,0.012544280849397182,1768.2723406755156
56,Talk,1,-458.3526916503906,130.73995971679688,-23.945783615112305,12.498462677001953,15.793387413024902,-11.434174537658691,-4.0448713302612305,9.202398300170898,2.394303560256958,-4.076709747314453,3.18007230758667,-4.943889141082764,-13.137232780456543,99.60346221923828,52.56400680541992,56.24052047729492,27.450796127319336,20.44424819946289,28.784378051757812,18.733182907104492,13.155624389648438,11.439644813537598,10.859580993652344,12.180608749389648,10.680638313293457,12.212064743041992,0.4654442369937897,0.280761182308197,0.21428115665912628,0.2691183090209961,0.18117009103298187,0.18279795348644257,0.28576934337615967,0.27615121006965637,0.19258393347263336,0.2568172514438629,0.43549174070358276,0.6745595932006836,0.09167668269230769,0.015007372945547104,1656.5520440026755
57,Talk,2,-505.31939697265625,72.26680755615234,7.9890594482421875,35.990882873535156,2.635803461074829,-4.854316711425781,2.6711695194244385,0.32521164417266846,4.799892425537109,2.078242778778076,0.9486831426620483,0.31945380568504333,-1.9571579694747925,115.08235931396484,35.8909797668457,27.559391021728516,20.990341186523438,17.25950813293457,27.55418586730957,15.231162071228027,18.64000129699707,14.733918190002441,9.275104522705078,10.27477741241455,6.5759382247924805,7.856245517730713,0.5968743562698364,0.5885685682296753,0.4852025806903839,0.45332226157188416,0.4305190443992615,0.39173418283462524,0.36686602234840393,0.42523711919784546,0.45805779099464417,0.5005609393119812,0.4986300468444824,0.5877256989479065,0.10388371394230769,0.01199437491595745,2283.024695000938
58,Talk,3,-555.5160522460938,116.21858978271484,-18.39289093017578,13.701541900634766,16.54226303100586,2.851331949234009,8.30921745300293,-0.17644262313842773,3.0072684288024902,12.815367698669434,-2.48470401763916,-1.3057962656021118,-4.037161827087402,110.85980224609375,38.24530792236328,36.89601516723633,22.432462692260742,15.38245964050293,17.72643280029297,7.957679271697998,13.453030586242676,14.449128150939941,8.876468658447266,9.805967330932617,7.032573223114014,9.672842025756836,0.7166335582733154,0.6941468715667725,0.4951150119304657,0.39266732335090637,0.40961283445358276,0.3802032768726349,0.3875349164009094,0.5632752776145935,0.49672451615333557,0.4416773021221161,0.42728015780448914,0.4959498345851898,0.06297325721153846,0.006084228865802288,1612.474992460736
59,Talk,4,-597.796142578125,114.56267547607422,-1.323585033416748,25.714418411254883,16.29552459716797,-0.07606424391269684,7.591118335723877,0.0697048157453537,11.415715217590332,5.353791236877441,-12.839971542358398,-2.352886199951172,-2.4955501556396484,83.08635711669922,28.922929763793945,26.707860946655273,14.331035614013672,12.796747207641602,16.817975997924805,8.839051246643066,18.35564613342285,7.909623146057129,7.604711532592773,12.2350492477417,6.6036458015441895,9.961360931396484,0.3908092975616455,0.40413108468055725,0.5140997767448425,0.6097864508628845,0.4308807849884033,0.29053446650505066,0.27884137630462646,0.3808647692203522,0.365236759185791,0.2969844937324524,0.31832611560821533,0.4318423271179199,0.05212590144230769,0.0030296379700303078,1594.8300045602393
60,Talk,5,-508.3854675292969,83.56565856933594,18.400758743286133,18.061006546020508,8.266874313354492,-10.230316162109375,-6.795835018157959,0.46629947423934937,13.0106840133667,0.4507597088813782,-1.8070764541625977,0.030737949535250664,-0.22408276796340942,136.0971221923828,29.5364990234375,24.474151611328125,20.780017852783203,9.551430702209473,32.66789627075195,19.52705192565918,16.10224151611328,8.001235008239746,15.020364761352539,8.200526237487793,7.801954746246338,10.50270938873291,0.39224734902381897,0.41729313135147095,0.4110274612903595,0.4115332067012787,0.593813419342041,0.44278377294540405,0.29484841227531433,0.25827476382255554,0.3150132894515991,0.44570910930633545,0.3609173893928528,0.34338974952697754,0.05259915865384615,0.018714090809226036,1514.1939665168663
61,Talk,6,-366.16015625,112.60977935791016,-6.62782621383667,26.996477127075195,-2.78273868560791,-26.274311065673828,-8.647636413574219,-0.28064873814582825,4.1149468421936035,-5.369006633758545,-11.07321548461914,-8.531071662902832,-3.435814380645752,72.96959686279297,43.58374786376953,41.56666564941406,23.692529678344727,17.361848831176758,21.36066436767578,17.423141479492188,17.309532165527344,16.02789878845215,8.059154510498047,9.012317657470703,7.983841419219971,8.588717460632324,0.2776229977607727,0.14259307086467743,0.12359917163848877,0.1048145517706871,0.15658044815063477,0.15020447969436646,0.14387860894203186,0.14426389336585999,0.31082990765571594,0.5985828638076782,0.5687653422355652,0.43697842955589294,0.10016526442307692,0.025716224685311317,1846.9388645042097
62,Talk,7,-448.2266540527344,101.80716705322266,-0.940107524394989,18.025598526000977,-0.8856955766677856,-25.429962158203125,-1.1559042930603027,3.3169314861297607,11.904780387878418,-6.383744239807129,-18.42523193359375,-7.725247383117676,-2.9098355770111084,80.54608917236328,26.562908172607422,16.76344108581543,21.844762802124023,13.674497604370117,26.239892959594727,8.588727951049805,17.26817512512207,18.45391845703125,11.529977798461914,6.266637325286865,8.165460586547852,9.327518463134766,0.18755534291267395,0.16216492652893066,0.14544892311096191,0.18719393014907837,0.3484194576740265,0.28680577874183655,0.18707457184791565,0.46320268511772156,0.2628292441368103,0.17928919196128845,0.3208335340023041,0.38424354791641235,0.08229417067307693,0.022531457245349884,1679.5391369685813
63,Talk,8,-469.6041564941406,122.76508331298828,-1.724876046180725,16.237388610839844,11.9860200881958,-4.837744235992432,-8.087053298950195,-3.5157244205474854,1.1571840047836304,0.8794885873794556,-15.979583740234375,-7.279680252075195,-1.6189371347427368,102.83877563476562,47.47319793701172,30.61376953125,24.295862197875977,22.094640731811523,23.50217056274414,12.736493110656738,10.148904800415039,16.160871505737305,11.195127487182617,12.889081001281738,9.163931846618652,7.2390031814575195,0.11099638789892197,0.05181967094540596,0.07083017379045486,0.09917962551116943,0.1451318860054016,0.0917532667517662,0.08681280165910721,0.2508157789707184,0.43303027749061584,0.588883101940155,0.5231954455375671,0.29482585191726685,0.0812725360576923,0.02022584155201912,1337.3438196345123
64,Talk,9,-417.3204650878906,169.7727508544922,-29.67548942565918,4.494595050811768,8.734939575195312,-26.249832153320312,-13.375572204589844,-8.770185470581055,3.6748087406158447,5.1482696533203125,-9.82495403289795,-15.919696807861328,-7.6034722328186035,74.606689453125,21.93745231628418,31.025390625,15.791815757751465,10.13437557220459,19.71083641052246,16.860179901123047,8.625694274902344,11.20242691040039,8.859105110168457,8.171555519104004,8.765503883361816,7.889532089233398,0.17304697632789612,0.12236486375331879,0.180164635181427,0.35919123888015747,0.38576188683509827,0.18835878372192383,0.18918970227241516,0.233990877866745,0.3804718852043152,0.41064950823783875,0.42619338631629944,0.29961857199668884,0.051600060096153845,0.022461077198386192,1025.9843583663708
65,Talk,10,-455.3363342285156,156.97044372558594,-35.69123077392578,-3.7366600036621094,24.819957733154297,-13.225234985351562,-9.400365829467773,-5.171404838562012,7.713188171386719,14.011319160461426,-14.495393753051758,-10.553078651428223,-7.778665542602539,91.02420043945312,36.157806396484375,19.339859008789062,19.700441360473633,12.882641792297363,31.426252365112305,12.294464111328125,8.3077392578125,9.881387710571289,7.893674850463867,16.971569061279297,8.927674293518066,7.187484264373779,0.2666478753089905,0.13384486734867096,0.11453663557767868,0.14273272454738617,0.20840469002723694,0.3385976552963257,0.30542463064193726,0.26373401284217834,0.3878783583641052,0.5121084451675415,0.43845513463020325,0.43101903796195984,0.07985276442307693,0.015374366194009781,1263.4762971023104
66,Talk,11,-484.82330322265625,148.7444305419922,-67.31490325927734,5.219123363494873,2.8426811695098877,-10.670928955078125,2.9959821701049805,-3.7868800163269043,18.08523941040039,6.282118797302246,-7.7518439292907715,-4.050624370574951,-3.3113889694213867,70.97472381591797,25.729381561279297,33.659210205078125,17.518430709838867,10.968233108520508,15.68610954284668,12.708535194396973,10.392760276794434,9.817422866821289,12.180612564086914,12.926641464233398,18.25917625427246,12.412943840026855,0.16778987646102905,0.24919255077838898,0.27675506472587585,0.15899774432182312,0.24246065318584442,0.2571796774864197,0.47044673562049866,0.5193533897399902,0.19825366139411926,0.12514561414718628,0.1597907990217209,0.24904181063175201,0.08302283653846154,0.008208177983760834,1480.1923927996663
67,Talk,12,-358.7263488769531,75.25656127929688,-27.888872146606445,34.75273513793945,7.538782119750977,-37.78732681274414,-9.57170581817627,2.752655506134033,2.589952230453491,-5.378589153289795,-6.6936774253845215,-0.38641342520713806,-6.4128522872924805,139.22288513183594,36.82528305053711,21.40020179748535,26.254764556884766,6.909777641296387,27.161497116088867,19.513347625732422,11.772631645202637,16.20099639892578,14.305856704711914,8.393952369689941,17.18009376525879,17.917713165283203,0.30741581320762634,0.3500923216342926,0.29628849029541016,0.3366437554359436,0.28905993700027466,0.26512762904167175,0.38146913051605225,0.4553038477897644,0.4146549701690674,0.32988694310188293,0.32909584045410156,0.31026506423950195,0.14787409855769232,0.027591533958911896,2474.656376239642
